old,new,isSyntactic,Hamming,Reversed Hamming,Levenshtein,OSA,Jaro,Jaro-Winkler,LCS,Jaccard,NGram,Cosine,Sørensen–Dice
clica no botão 'Delete',clica no botão 'Delete',1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exibe mensagem solicitando confirmação,exibe mensagem solicitando confirmação,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pressiona o botao OK,pressiona o botão OK,1,0.05,0.05,0.05,0.05,0.033333333333333326,0.008333333333333304,0.050000000000000044,0.07692307692307687,0.05,0.030776630804880134,0.09677419354838712
seleciona o botao 'Create Diagnostic'| situado no lado direito inferior da tela,seleciona o botao 'Create Diagnostic',1,0.5316455696202531,0.9620253164556962,0.5316455696202531,0.5316455696202531,0.17721518987341778,0.09421567056561453,0.5316455696202531,0.21052631578947367,0.5316455696202531,0.053680584899087225,0.2790697674418605
exibe lista de diagnósticos,exibe lista de diagnosticos,1,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.056742640075973405,0.01304913650592665,0.03703703703703709,0.0714285714285714,0.037037037037037035,0.01801949393803426,0.06976744186046513
exibe dados do diagnóstico,exibe dados do diagnostico,1,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.058974358974358876,0.012071005917159705,0.038461538461538436,0.07692307692307687,0.038461538461538464,0.016444777229459806,0.07317073170731703
preenche algum dos campos ('Name'| 'Family'| 'Type'| 'Scenary' ou 'Situation') com formatação errada e pressiona o botao 'Create',preenche algum dos campos ('Name'| 'Family'| 'Type'| 'Scenary' ou 'Situation') com formatacao errada e pressiona o botao 'Create' ,1,0.023076923076923078,0.9769230769230769,0.023076923076923078,0.023076923076923078,0.05485501700480633,0.016878466770709588,0.023076923076923106,0.06666666666666665,0.023076923076923078,0.0022418724438689752,0.02298850574712641
exibe mensagem informando que os dados nao correspondem a formatação esperada,exibe mensagem informando que os dados nao correspondem a formatacao esperada,1,0.025974025974025976,0.025974025974025976,0.025974025974025976,0.025974025974025976,0.03953823953823965,0.006161803564400992,0.025974025974025983,0.09999999999999998,0.025974025974025976,0.004699889933065804,0.04950495049504955
Cancela criaçao,Cancela criacao,1,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0444444444444444,0.008888888888888835,0.06666666666666665,0.09999999999999998,0.05,0.031177998067461687,0.12
exibe mensagem solicitando confirmaçao,exibe mensagem solicitando confirmacao,1,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.01754385964912275,0.0013850415512465242,0.02631578947368418,0.05882352941176472,0.019736842105263157,0.009706814962822219,0.06060606060606055
seleciona o botão 'Create Document'| situado no lado direito inferior da tela,seleciona o botão 'Create Document',1,0.5454545454545454,1.0,0.5454545454545454,0.5454545454545454,0.18181818181818177,0.09917355371900827,0.5454545454545454,0.15000000000000002,0.5454545454545454,0.08656785212581142,0.2941176470588235
seleciona o botão 'Create Document',seleciona o botao 'Create Document',1,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05336134453781505,0.027691076430572226,0.02857142857142858,0.05882352941176472,0.02857142857142857,0.011232950794686003,0.05084745762711862
exibe página com campos de cadastro de novo documento,exibe pagina com campos de cadastro de novo documento,1,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.08629656507015004,0.07211709614700013,0.018867924528301883,0.05555555555555558,0.018867924528301886,0.005702767433385603,0.050000000000000044
preenche corretamente os campos 'Title'| 'Description'| 'Family' (com uma família com extrações existentes)| seleciona um arquivo PDF e pressiona o botão 'Create',preenche corretamente os campos 'Title'| 'Description'| 'Family' (com uma família com extracoes existentes)| seleciona um arquivo PDF e pressiona o botao 'Create' ,1,0.024539877300613498,0.9815950920245399,0.024539877300613498,0.024539877300613498,0.08039053445543398,0.03504691277716576,0.024539877300613466,0.09090909090909094,0.024539877300613498,0.00210819448483901,0.02941176470588236
clica no nome link de visualização do documento,clica no nome link de visualizacao do documento,1,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.05799842395587074,0.019744144325402835,0.04255319148936165,0.11764705882352944,0.0425531914893617,0.013936397299125214,0.07692307692307687
abre lista de extrações e seleciona uma das famílias cadastradas anteriormente,abre lista de extracoes e seleciona uma das famílias cadastradas anteriormente,1,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.08507647323436807,0.06269392251173633,0.02564102564102566,0.10526315789473684,0.02564102564102564,0.004444264885457572,0.061224489795918324
se existir extração da familia cadastrada| esta deve exibir no campo Document um link para o novo documento,se existir extracao da familia cadastrada| esta deve exibir no campo Document um link para o novo documento,1,0.018691588785046728,0.018691588785046728,0.018691588785046728,0.018691588785046728,0.1330959798249518,0.1131937772343048,0.01869158878504673,0.08695652173913049,0.018691588785046728,0.003087536711743444,0.024793388429752095
preenche corretamente os demais campos mas não seleciona um arquivo PDF. Pressiona o botão 'Create',preenche corretamente os demais campos mas não seleciona um arquivo PDF. Pressiona o botao 'Create',1,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.018638768638768677,0.0018820098185177159,0.010101010101010055,0.0,0.010101010101010102,0.0018062126144569035,0.007299270072992692
exibe mensagem informando que os dados não correspondem a formatação esperada ou está faltando informações,exibe mensagem informando que os dados não correspondem a formatação esperada ou esta faltando informacoes,1,0.02830188679245283,0.02830188679245283,0.02830188679245283,0.02830188679245283,0.046376015143188565,0.0092893738457408,0.028301886792452824,0.08695652173913049,0.025943396226415096,0.0038757689711619303,0.04201680672268904
preenche o campo 'Title' com o nome de um documento já cadastrado. Preenche corretamente os campos'Description'| 'Family'| seleciona um arquivo PDF e pressiona o botão 'Create',preenche o campo 'Title' com o nome de um documento ja cadastrado. Preenche corretamente os campos'Description'| 'Family'| seleciona um arquivo PDF e pressiona o botão 'Create',1,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.11426406926406918,0.07985500295159376,0.005681818181818232,0.033333333333333326,0.005681818181818182,0.000638164274861408,0.01904761904761909
seleciona um arquivo de outro formato e pressiona o botão 'Create',seleciona um arquivo de outro formato e pressiona o botao 'Create',1,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.02804972804972794,0.004247604247604286,0.015151515151515138,0.04761904761904767,0.015151515151515152,0.003545324699001151,0.030927835051546393
exibe mensagem informando que o documento especificado não é um arquivo PDF,exibe mensagem informando que o documento especificado nao e um arquivo PDF,1,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.03147640791476414,0.00797402333840691,0.026666666666666616,0.08333333333333337,0.02666666666666667,0.006009598993414356,0.06422018348623848
cancela criação,cancela criacao,1,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0888888888888889,0.01777777777777778,0.1333333333333333,0.19999999999999996,0.08333333333333333,0.04557285553633317,0.16666666666666663
clica no botão 'Edit',clica no botao 'Edit',1,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.031746031746031744,0.013605442176870763,0.04761904761904767,0.08333333333333337,0.047619047619047616,0.029857499854668124,0.11764705882352944
clica no botão 'Delete',clica no botao 'Delete',1,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.02898550724637683,0.013862633900441068,0.04347826086956519,0.08333333333333337,0.043478260869565216,0.024099927051466907,0.10526315789473684
exibe mensagem solicitando confirmação,exibe mensagem solicitando confirmacao,1,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.03508771929824572,0.0027700831024930483,0.052631578947368474,0.11111111111111116,0.03289473684210526,0.01913068973442833,0.09090909090909094
seleciona o botao 'Create Document',seleciona o botão 'Create Document',1,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05336134453781505,0.027691076430572226,0.02857142857142858,0.05882352941176472,0.02857142857142857,0.011232950794686003,0.05084745762711862
exibe pagina com campos de cadastro de novo documento,exibe página com campos de cadastro de novo documento,1,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.08629656507015004,0.07211709614700013,0.018867924528301883,0.05555555555555558,0.018867924528301886,0.005702767433385603,0.050000000000000044
preenche corretamente os campos 'Title'| 'Description'| 'Family' (com uma família com extracoes existentes)| seleciona um arquivo PDF e pressiona o botao 'Create',preenche corretamente os campos 'Title'| 'Description'| 'Family'| seleciona um arquivo PDF e pressiona o botão 'Create' ,1,0.5987654320987654,0.9814814814814815,0.2777777777777778,0.2777777777777778,0.15988259501331392,0.09587184820582695,0.2716049382716049,0.19354838709677424,0.2839506172839506,0.016547102612081033,0.1270718232044199
clica no nome link de visualizacao do documento,clica no ícone link de visualização do documento,1,0.8125,0.2916666666666667,0.10416666666666667,0.10416666666666667,0.11279550827423168,0.0886370912135539,0.10416666666666663,0.16666666666666663,0.11458333333333333,0.017992148718495526,0.1470588235294118
abre lista de extracoes e seleciona uma das famílias cadastradas anteriormente,abre lista de extrações e seleciona uma extração das famílias cadastradas anteriormente,1,0.45977011494252873,0.4942528735632184,0.12643678160919541,0.12643678160919541,0.15297729090832546,0.11787666246643658,0.12643678160919536,0.15000000000000002,0.13218390804597702,0.009457358644937908,0.0980392156862745
se existir extracao da familia cadastrada| esta deve exibir no campo Document um link para o novo documento,se existir extração da familia cadastrada| esta deve exibir no campo Document um link para o novo documento,1,0.018691588785046728,0.018691588785046728,0.018691588785046728,0.018691588785046728,0.1330959798249518,0.1131937772343048,0.01869158878504673,0.08695652173913049,0.018691588785046728,0.003087536711743444,0.024793388429752095
seleciona o botão 'Create Laboratories'| situado no lado direito inferior da tela,seleciona o botão 'Create Laboratories',1,0.5185185185185185,0.9259259259259259,0.5185185185185185,0.5185185185185185,0.1728395061728395,0.08962048468221306,0.5185185185185186,0.21052631578947367,0.5185185185185185,0.052626907696630476,0.26190476190476186
seleciona opção 'Laboratories' no menu Settings,seleciona opcao 'Laboratories' no menu Settings,1,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.06170212765957439,0.04319031571181864,0.04255319148936165,0.09999999999999998,0.0425531914893617,0.014279440386363085,0.06329113924050633
seleciona o botão 'Create Laboratories',seleciona o botao 'Create Laboratories',1,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.08726945569050837,0.05370428042492825,0.02564102564102566,0.06666666666666665,0.02564102564102564,0.007722123286332483,0.049180327868852514
exibe página com dados do novo Laboratório e mensagem que um novo entrada foi adicionado,exibe pagina com dados do novo Laboratório e mensagem que um novo entrada foi adicionado,1,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.15700104493207945,0.14451232544884585,0.011363636363636354,0.045454545454545414,0.011363636363636364,0.0020185629720507192,0.026548672566371723
seleciona opção 'Laboratories' no menu Settings,seleciona opcao 'Laboratories' no menu Settings,1,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.06170212765957439,0.04319031571181864,0.04255319148936165,0.09999999999999998,0.0425531914893617,0.014279440386363085,0.06329113924050633
exibe lista de laboratórios,exibe lista de laboratorios,1,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.04392212725546063,0.006946642749111942,0.03703703703703709,0.08333333333333337,0.037037037037037035,0.01723017639868818,0.06976744186046513
exibe dados do Laboratório e lista de usuários associados a este,exibe dados do Laboratorio e lista de usuarios associados a este,1,0.03125,0.03125,0.03125,0.03125,0.11491935483870963,0.07365171370967749,0.03125,0.125,0.03125,0.0056747283581680685,0.08235294117647063
retorna a lista de laboratórios,retorna a lista de laboratorios,1,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03817204301075261,0.005260723783096277,0.032258064516129004,0.08333333333333337,0.03225806451612903,0.011533374591841339,0.04166666666666663
exibe mensagem informando que os dados não correspondem a formatação esperada,exibe mensagem informando que os dados nao correspondem a formatação esperada,1,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.03278081567555258,0.014698049728808393,0.012987012987012991,0.0,0.012987012987012988,0.002450302763023382,0.02970297029702973
clica no botão 'Edit',clica no botao 'Edit',1,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.031746031746031744,0.013605442176870763,0.04761904761904767,0.08333333333333337,0.047619047619047616,0.029857499854668124,0.11764705882352944
preenche os novos valores e pressiona o botão 'Update,preenche os novos valores e pressiona o botao 'Update,1,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.03501451378809861,0.006001770864711431,0.018867924528301883,0.05555555555555558,0.018867924528301886,0.005035667786252751,0.038961038961038974
preenche o campo 'Name' com um nome de laboratório jã existente. Preenche corretamente os campos 'Country' e 'Description' e pressiona o botão 'Create',preenche o campo 'Name' com um nome de laboratorio ja existente. Preenche corretamente os campos 'Country' e 'Description' e pressiona o botao 'Create' ,1,0.02631578947368421,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.12237642836283469,0.08455613182296795,0.02631578947368418,0.07407407407407407,0.02631578947368421,0.0036036394250739123,0.053892215568862256
exibe mensagem informando que já existe laboratório cadastrado com esse nome,exibe mensagem informando que ja existe laboratório cadastrado com esse nome,1,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.07099415204678372,0.0420360110803325,0.013157894736842146,0.04761904761904767,0.013157894736842105,0.0027224062779457325,0.038461538461538436
seleciona opção 'Sections' no menu Settings,seleciona opcao 'Sections' no menu Settings,1,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.055397995840423486,0.039938090024491335,0.046511627906976716,0.11764705882352944,0.046511627906976744,0.015716485515862244,0.07936507936507942
exibe lista de Seções,exibe lista de Secoes,1,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0634920634920636,0.012093726379440728,0.09523809523809523,0.2857142857142857,0.08333333333333333,0.04761904761904767,0.17647058823529416
clica no nome de uma seção,clica no nome de uma secao,1,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.05128205128205121,0.00591715976331364,0.07692307692307687,0.15384615384615385,0.04807692307692308,0.04064689125570553,0.1351351351351351
exibe dados da seção,exibe dados da secao,1,0.1,0.1,0.1,0.1,0.06666666666666676,0.010000000000000009,0.09999999999999998,0.2727272727272727,0.0625,0.05266906656865822,0.19999999999999996
clica no botão 'Cancel',clica no botao 'Cancel',1,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.06686429512516467,0.02835538752362954,0.04347826086956519,0.08333333333333337,0.043478260869565216,0.02270084602326783,0.11111111111111116
retorna a lista de seções,retorna a lista de secoes,1,0.08,0.08,0.08,0.08,0.053333333333333344,0.008533333333333282,0.07999999999999996,0.23076923076923073,0.07,0.039807942380793326,0.1578947368421053
lista as opções possíveis de serem incluídas na seção,lista as opcoes possíveis de serem incluidas na secao,1,0.09433962264150944,0.09433962264150944,0.09433962264150944,0.09433962264150944,0.08025419287211744,0.06084608994897345,0.09433962264150941,0.1578947368421053,0.08018867924528301,0.034529227194623924,0.20512820512820518
escolhe as opções e pressiona o botão 'Update,escolhe as opcoes e pressiona o botão 'Update,1,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.11102497846683901,0.07619485118193137,0.0444444444444444,0.10526315789473684,0.044444444444444446,0.013136301970226638,0.07246376811594202
exibe mensagem informando que a seção foi atualizada,exibe mensagem informando que a secao foi atualizada,1,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0789743589743589,0.027337278106508878,0.038461538461538436,0.1428571428571429,0.038461538461538464,0.01104592190073106,0.0714285714285714
seleciona o botão 'Create Secu Info'| situado no lado direito inferior da tela,seleciona o botão 'Create Secu Info',1,0.5384615384615384,0.9615384615384616,0.5384615384615384,0.5384615384615384,0.1794871794871794,0.0966469428007889,0.5384615384615384,0.09999999999999998,0.5384615384615384,0.08941213739318665,0.30000000000000004
seleciona o botão 'Create Secu Info',seleciona o botao 'Create Secu Info',1,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.051851851851851816,0.027469135802469125,0.02777777777777779,0.05555555555555558,0.027777777777777776,0.011761247715010748,0.054545454545454564
exibe página com campos de cadastro de novo Secu Info,exibe pagina com campos de cadastro de novo Secu Info,1,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.08629656507015004,0.07211709614700013,0.018867924528301883,0.04761904761904767,0.018867924528301886,0.006648066230300009,0.050000000000000044
exibe página com dados do novo Secu Info e mensagem que um novo entrada foi adicionado,exibe pagina com dados do novo Secu Info e mensagem que um novo entrada foi adicionado,1,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.15677154582763342,0.14401107116724465,0.011627906976744207,0.045454545454545414,0.011627906976744186,0.002293601497182718,0.02752293577981646
seleciona opção 'Secu Info' no menu Settings,seleciona opcao 'Secu Info' no menu Settings,1,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.054112554112554,0.03935458480913023,0.045454545454545414,0.10526315789473684,0.045454545454545456,0.017056786597100304,0.07462686567164178
clica no botão 'Cancel',clica no botao 'Cancel',1,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.06686429512516467,0.02835538752362954,0.04347826086956519,0.08333333333333337,0.043478260869565216,0.02270084602326783,0.11111111111111116
Cancela criação,Cancela criacao,1,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0888888888888889,0.01777777777777778,0.1333333333333333,0.18181818181818177,0.08333333333333333,0.05777704819448881,0.19999999999999996
clica no botão 'Edit',clica no botao 'Edit',1,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.031746031746031744,0.013605442176870763,0.04761904761904767,0.08333333333333337,0.047619047619047616,0.029857499854668124,0.11764705882352944
clica no botão 'Delete',clica no botao 'Delete',1,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.02898550724637683,0.013862633900441068,0.04347826086956519,0.08333333333333337,0.043478260869565216,0.024099927051466907,0.10526315789473684
exibe mensagem solicitando confirmação,exibe mensagem solicitando confirmacao,1,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.03508771929824572,0.0027700831024930483,0.052631578947368474,0.11111111111111116,0.03289473684210526,0.01913068973442833,0.09090909090909094
seleciona o botão 'Create User'| situado no lado direito inferior da tela,seleciona o botão 'Create User',1,0.5753424657534246,0.958904109589041,0.5753424657534246,0.5753424657534246,0.1917808219178082,0.11033965096641019,0.5753424657534247,0.21052631578947367,0.5753424657534246,0.09430642413554757,0.32432432432432434
seleciona opção 'Users' no menu Settings,seleciona opcao 'Users' no menu Settings,1,0.05,0.05,0.05,0.05,0.033333333333333326,0.023333333333333317,0.050000000000000044,0.10526315789473684,0.05,0.02000202061230727,0.07692307692307687
exibe página com campos de cadastro do usuário,exibe pagina com campos de cadastro do usuario,1,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.11610671936758887,0.09522684310018903,0.04347826086956519,0.05882352941176472,0.043478260869565216,0.03142224510536806,0.10810810810810811
preenche corretamente os campos 'Name'| 'Login'| 'Password'| 'Confirm Password'| escolhe uma opção para os campos 'Type'| 'Laboratory'| 'Language'| e pressiona o botão 'Create',preenche corretamente os campos 'Name'| 'Login'| 'Password'| 'Confirm Password'| escolhe uma opcao para os campos 'Type'| 'Laboratory'| 'Language'| e pressiona o botão 'Create' ,1,0.01694915254237288,0.9717514124293786,0.01694915254237288,0.01694915254237288,0.027636830018478165,0.012359751413629994,0.016949152542372836,0.03448275862068961,0.01694915254237288,0.0011943125622567718,0.01621621621621616
exibe mensagem indicando que novo usuário foi criado,exibe mensagem indicando que novo usuario foi criado,1,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.05203619909502277,0.015010442046641148,0.019230769230769273,0.05555555555555558,0.019230769230769232,0.005861736553746444,0.052631578947368474
clica no link de visualização dos usuários,clica no link de visualizacao dos usuarios,1,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.04761904761904756,0.01814058956916098,0.0714285714285714,0.17647058823529416,0.07142857142857142,0.03232412698875731,0.13793103448275867
exibe lista completa de usuários,exibe lista completa de usuarios,1,0.03125,0.03125,0.03125,0.03125,0.02083333333333337,0.0032552083333333703,0.03125,0.0625,0.03125,0.015143995817862188,0.07692307692307687
exibe dados do usuário,exibe dados do usuario,1,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.030303030303030276,0.0055096418732781816,0.045454545454545414,0.09090909090909094,0.045454545454545456,0.024695169603306977,0.11764705882352944
preenche o campo 'Login' com o login associado a um outro usuário cadastrado. Preenche corretamente os demais campos e pressiona o botão 'Create',preenche o campo 'Login' com o login associado a um outro usuario cadastrado. Preenche corretamente os demais campos e pressiona o botão 'Create',1,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.006896551724137931,0.09371807151979572,0.05362135024441805,0.006896551724137945,0.04166666666666663,0.006896551724137931,0.000806654717230848,0.02352941176470591
exibe mensagem informando que os este usuários já existe,exibe mensagem informando que os este usuarios já existe,1,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.03311688311688321,0.008058905380333936,0.017857142857142905,0.0,0.017857142857142856,0.00491403465259721,0.04878048780487809
cancela criação,cancela criacao,1,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0888888888888889,0.01777777777777778,0.1333333333333333,0.19999999999999996,0.08333333333333333,0.04557285553633317,0.16666666666666663
clica no botão 'Edit',clica no botao 'Edit',1,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.031746031746031744,0.013605442176870763,0.04761904761904767,0.08333333333333337,0.047619047619047616,0.029857499854668124,0.11764705882352944
preenche os novos valores para os campos 'Name' e 'Type'| mantém a linguagem e pressiona o botão 'Update,preenche os novos valores para os campos 'Name' e 'Type'| mantém a linguagem e pressiona o botao 'Update,1,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.017737117251680368,0.0015499032956090009,0.009615384615384581,0.038461538461538436,0.009615384615384616,0.0016613099674805953,0.020979020979020935
exibe novos dados do usuários,exibe novos dados do usuarios,1,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.022988505747126298,0.003963535473642477,0.03448275862068961,0.07692307692307687,0.034482758620689655,0.014185115797345715,0.09999999999999998
acessa link que lista todos usuários,acessa link que lista todos usuarios,1,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.01851851851851849,0.002572016460905324,0.02777777777777779,0.06666666666666665,0.027777777777777776,0.010134050292010643,0.07407407407407407
é apresentado na nova linguagem,e apresentado na nova linguagem,1,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.060394265232974864,0.05483870967741933,0.032258064516129004,0.0625,0.06720430107526881,0.01303177346317963,0.038461538461538436
pressiona botão 'Reset Password',pressiona botao 'Reset Password',1,0.03125,0.03125,0.03125,0.03125,0.07997311827956988,0.04429183467741937,0.03125,0.0625,0.03125,0.012653900258321027,0.07692307692307687
exibe mensagem pedindo confirmação,exibe mensagem pedindo confirmacao,1,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.039215686274509776,0.0034602076124568004,0.05882352941176472,0.11764705882352944,0.03676470588235294,0.02373666626354709,0.10344827586206895
pressiona botão 'Block User',pressiona botao 'Block User',1,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.023809523809523725,0.012755102040816313,0.0357142857142857,0.05882352941176472,0.03571428571428571,0.019803941180393192,0.08333333333333337
exibe mensagem pedindo confirmação,exibe mensagem pedindo confirmacao,1,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.039215686274509776,0.0034602076124568004,0.05882352941176472,0.11764705882352944,0.03676470588235294,0.02373666626354709,0.10344827586206895
confirma desejo de bloquear usuário,confirma desejo de bloquear usuario,1,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.01904761904761898,0.002176870748299309,0.02857142857142858,0.05882352941176472,0.02857142857142857,0.012653900258321027,0.052631578947368474
exibe mensagem confirmando bloqueio de usuário,exibe mensagem confirmando bloqueio de usuario,1,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.01449275362318847,0.001260239445494693,0.021739130434782594,0.05555555555555558,0.021739130434782608,0.007406563451128667,0.052631578947368474
acessa link que lista todos usuários,acessa link que lista todos usuarios,1,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.01851851851851849,0.002572016460905324,0.02777777777777779,0.06666666666666665,0.027777777777777776,0.010134050292010643,0.07407407407407407
exibe lista completa de usuários onde o usuário atualizado é sinalizado como bloqueado,exibe lista completa de usuários onde o usuario atualizado e sinalizado como bloqueado,1,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.08891657438169076,0.04346622369878195,0.023255813953488413,0.050000000000000044,0.023255813953488372,0.0041528979931253485,0.04672897196261683
clica no nome do usuário bloqueado,clica no nome do usuario bloqueado,1,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.07516339869281052,0.028870015029184626,0.02941176470588236,0.06666666666666665,0.029411764705882353,0.01204447305200751,0.07692307692307687
clica no botão 'Edit',clica no botao 'Edit',1,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.031746031746031744,0.013605442176870763,0.04761904761904767,0.08333333333333337,0.047619047619047616,0.029857499854668124,0.11764705882352944
pressiona botão 'Unblock User',pressiona botao 'Unblock User',1,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.022222222222222143,0.0125925925925926,0.033333333333333326,0.0625,0.03333333333333333,0.01709527678657763,0.07692307692307687
confirma desejo de desbloquear usuário,confirma desejo de desbloquear usuario,1,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.01754385964912275,0.001846722068328699,0.02631578947368418,0.05882352941176472,0.02631578947368421,0.01020184340714414,0.05084745762711862
exibe mensagem confirmando desbloqueio de usuário,exibe mensagem confirmando desbloqueio de usuario,1,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.013605442176870763,0.0011106483409690782,0.020408163265306145,0.05555555555555558,0.02040816326530612,0.006328590380973775,0.05128205128205132
acessa link que lista todos usuários,acessa link que lista todos usuarios,1,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.01851851851851849,0.002572016460905324,0.02777777777777779,0.06666666666666665,0.027777777777777776,0.010134050292010643,0.07407407407407407
exibe lista completa de usuários onde o usuário atualizado não é sinalizado como bloqueado,exibe lista completa de usuários onde o usuario atualizado nao e sinalizado como bloqueado,1,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10076628352490413,0.05162196679438058,0.033333333333333326,0.09523809523809523,0.03333333333333333,0.007382397830508647,0.07272727272727275
faz log out e tenta loga na conta do usuário que teve os dados atualizados,faz log out e tenta loga na conta do usuario que teve os dados atualizados,1,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.07750215969394059,0.0356091003999186,0.013513513513513487,0.05555555555555558,0.013513513513513514,0.002694450922753444,0.03448275862068961
exibe mensagem que usuário está bloqueado,exibe mensagem que usuário esta bloqueado,1,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.04959349593495943,0.013305572080111072,0.024390243902439046,0.0,0.024390243902439025,0.008658171623099897,0.0625
exibe mensagem solicitando confirmação,exibe mensagem solicitando confirmacao,1,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.03508771929824572,0.0027700831024930483,0.052631578947368474,0.11111111111111116,0.03289473684210526,0.01913068973442833,0.09090909090909094
